doy,temp_max_clim,temp_min_clim,dtr_clim,dtr_clearsky,et0_clim,p_wet_clim,amount_clim,outflow_clim
29,18.459884686924745,11.889755754056456,6.570128932868305,10.594574961693075,,0.28691031886099694,10.696925684793163,567448.061762618
30,18.49651943847189,11.893470621523761,6.6030488169481405,10.627494845772912,,0.285621137547654,10.624507401965136,568809.8563459521
31,18.53654966189204,11.900107768987334,6.636441892904718,10.66088792172949,,0.28426174741868937,10.551247631825564,570024.3982879191
32,18.579934755129802,11.90962581378441,6.670308941345405,10.694754970170177,,0.2828340888040959,10.477279081738601,571089.2745544028
33,18.626633021415934,11.921981536199732,6.7046514852162105,10.729097514040982,,0.28134012706418227,10.402733757989921,572002.2531957687
34,18.676601721199276,11.937129984641304,6.739471736557986,10.763917765382757,,0.2797818487933973,10.327742659130774,572761.2888441897
35,18.729797123112633,11.955024583232506,6.774772539880138,10.79921856870491,,0.27816125806077885,10.252435471836744,573364.5278419125
36,18.78617455390111,11.975617241556094,6.810557312345025,10.835003341169795,,0.2764803726954743,10.17694027004899,573810.312987141
37,18.845688447247277,11.998858466280982,6.846829980966312,10.871276009791085,,0.27474122062557876,10.101383218158361,574097.1878851103
38,18.908292391432965,12.024697474398945,6.883594917034035,10.908040945858806,,0.27294583627831515,10.025888278983096,574223.9008928698
39,18.973939175783087,12.053082307795167,6.920856867987934,10.945302896812706,,0.2710962570493403,9.950576927279416,574189.408647258
40,19.04258083584294,12.083959948874028,6.958620886968926,10.983066915793698,,0.2691945198486961,9.87556786951084,573992.8791665516
41,19.11416869724589,12.117276436959882,6.99689226028602,11.02133828911079,,0.2672426577306531,9.800976770586814,573633.6945172945
42,19.188653418234402,12.152976985191467,7.035676433042951,11.060122461867723,,0.26524269661439515,9.726915988263961,573111.4530388513
43,19.265985030803137,12.191006097628263,7.074978933174882,11.099424961999654,,0.2631966521021823,9.653494315884373,572425.9711193058
44,19.34611298043861,12.23130768628757,7.114805294151051,11.139251322975822,,0.2611065264013036,9.580816734104577,571577.2845173997
45,19.428986164435834,12.273825187832022,7.15516097660383,11.179607005428602,,0.2589743053557902,9.508984172246349,570565.6492263055
46,19.514552968778023,12.31850167962932,7.196051289148718,11.220497317973491,,0.25680195559350444,9.438093279876458,569391.5418761427
47,19.60276130357113,12.365279994908269,7.237481308662873,11.261927337487643,,0.2545914217938529,9.368236209196692,568055.6596732573
48,19.6935586370307,12.414102836738474,7.279455800292244,11.303901829117015,,0.2523446240809949,9.299500408798359,566558.9198754169
49,19.786892028024077,12.464912890565078,7.321979137459009,11.34642516628378,,0.25006345554702736,9.231968429306681,564902.4588031968
50,19.882708157176072,12.517652935034324,7.365055222141762,11.389501250966534,,0.24774977990923153,9.165717741410578,563087.6303889627
51,19.980953356552174,12.572265950851131,7.4086874057010625,11.433133434525834,,0.24540542930505851,9.100820566741822,561116.004265985
52,20.08157363793776,12.62869522741566,7.452878410522108,11.477324439346878,,0.24303220222812003,9.037343722035155,558989.3634013343
53,20.184514719737308,12.686884466992504,7.497630252744816,11.522076281569587,,0.24063186160803118,8.97534847696706,556709.7012773288
54,20.28972205252237,12.746777886173135,7.542944166349246,11.567390195174017,,0.23820613303652902,8.91489042603629,554279.2186273964
55,20.397140843261298,12.808320314400135,7.58882052886118,11.61326655768595,,0.23575670314186353,8.856019374813432,551700.3197333121
56,20.50671607826879,12.871457289329966,7.635258788938836,11.659704817763608,,0.23328521811302988,8.798779240850244,548975.6082918351
57,20.61839254491702,12.936135148820014,7.68225739609702,11.706703424921791,,0.23079328237497856,8.7432079695022,546107.8828598232
58,20.73211485215446,13.0023011193349,7.729813732819573,11.754259761644343,,0.22828245741551245,8.689337464879543,543100.1318879375
59,20.847827449882097,13.069903400577141,7.777924049304966,11.802370078129737,,0.2257542607641489,8.637193536103734,539955.528354045
60,20.965474647240423,13.138891246157542,7.826583401082896,11.851029429907667,,0.22321016512279912,8.586795859006928,536677.4240084131
61,21.08500062986378,13.209215040131516,7.875785589732276,11.900231618557049,,0.2206515976476949,8.53815795337284,533269.3432437341
62,21.20634947616163,13.280826369238955,7.925523106922689,11.94996913574746,,0.21807993938157352,8.491287175777543,529734.9766039329
63,21.329465172689254,13.353678090696688,7.97578708199258,12.000233110817351,,0.21549652483471934,8.446184728048994,526078.1739465914
64,21.454291628672618,13.427724395404857,8.026567233267775,12.051013262092546,,0.21290264171305548,8.402845681324031,522302.9372746696
65,21.580772689754532,13.502920866440675,8.077851823313875,12.102297852138646,,0.2102995307910815,8.361259015641842,518413.413254004
66,21.70885215103108,13.579224532725801,8.129627618305294,12.154073647130065,,0.20768838592706357,8.321407674973061,514413.8854338323
67,21.83847376944883,13.656593917766457,8.181879851682385,12.206325880507157,,0.20507035421750697,8.28326863754426,510308.76618830895
68,21.969581275634827,13.73498908337852,8.234592192256319,12.25903822108109,,0.2024465362875711,8.246813001278428,506102.5883976547
69,22.102118385232192,13.814371668323167,8.287746716909039,12.31219274573381,,0.19981798671373477,8.212006084133376,501799.99688821175
70,22.236028809815046,13.8947049217922,8.341323888022856,12.365769916847627,,0.19718571457467474,8.178807539081955,497405.7396512558
71,22.37125626745676,13.97595373169574,8.39530253576104,12.419748564585811,,0.19455068412599413,8.147171483440433,492924.6588609479
72,22.507744493025758,14.058084647718646,8.449659845307128,12.474105874131899,,0.19191381559412213,8.11704664221475,488361.68171228765
73,22.645437248282803,14.141065899125964,8.504371349156852,12.528817377981623,,0.1892759860844102,8.08837650509856,483721.81110035814
74,22.784278331853358,14.2248674073112,8.559410924542174,12.583856953366945,,0.18663803059816625,8.061099496721978,479010.11616252543
75,22.924211589147678,14.309460793095214,8.614750796052482,12.639196824877253,,0.18400074315310522,8.035149159716152,474231.7227055762
76,23.065180922300332,14.39481937879712,8.670361543503226,12.694807572327997,,0.181364878001447,8.010454350126107,469391.8035400399
77,23.207130300199452,14.480918185112191,8.726212115087275,12.750658143912045,,0.17873115093966357,7.9869394446726165,464495.5687441514
78,23.35000376867438,14.567733922845251,8.782269845829143,12.806715874653914,,0.17610024070366856,7.964524559333822,459548.25588006375
79,23.49374546090847,14.655244979561363,8.83850048134712,12.862946510171891,,0.17347279044305028,7.943125778688291,454555.1201850112
80,23.638299608141583,14.743431401228765,8.89486820691283,12.919314235737602,,0.1708494092677816,7.922655395433924,449521.42476016696
81,23.783610550724447,14.832274868941818,8.951335681782647,12.975781710607418,,0.16823067386068696,7.9030221594711145,444452.4307799168
82,23.929622749584283,14.921758670824413,9.00786407875988,13.032310107584651,,0.16561713014881882,7.884131535914327,439353.38774419756
83,24.076280798158177,15.011867669226671,9.064413128931518,13.08885915775629,,0.16300929502678757,7.86588597137358,434229.5237964137
84,24.223529434847585,15.102588263339525,9.120941171508075,13.145387200332847,,0.16040765812500002,7.848185167826323,429086.0361292608
85,24.371313556043887,15.193908347363779,9.177405208680122,13.201851237504894,,0.1578126836156956,7.830926363381045,423928.0815005348
86,24.519578229771255,15.28581726438111,9.23376096539016,13.258206994214932,,0.15522481204962604,7.8140046192165675,418760.76688071113
87,24.66826870998953,15.378305756085554,9.289962953903991,13.314408982728763,,0.15264446221619957,7.79731311196542,413589.14025372063
88,24.817330451595556,15.471365908544287,9.34596454305128,13.370410571876052,,0.15007203301990768,7.780743430796064,408418.18159194145
89,24.966709126157454,15.564991094166446,9.401718031991019,13.42616406081579,,0.147507905365875,7.764185878437079,403252.7940259678
90,25.116350638411973,15.659175910068123,9.457174728343857,13.481620757168628,,0.14495244404741067,7.747529775376637,398097.79522920377
91,25.26620114355052,15.753916113030549,9.512285030519985,13.536731059344756,,0.142405999628502,7.730663766462834,392957.90903676767
92,25.416207065315117,15.849208551256824,9.566998514058303,13.591444542883075,,0.13986891031427506,7.713476129124772,387837.7573175883
93,25.566315114920492,15.945051093140329,9.621264021780178,13.645710050604949,,0.13734150380254792,7.695855082430477,382741.8521179104
94,25.716472310814193,16.04144255326507,9.675029757549137,13.699475786373908,,0.13482409910972665,7.677689096196089,377674.5880937334
95,25.866625999281347,16.13838261586493,9.728243383416428,13.7526894122412,,0.1323170083644367,7.6588671993611115,372640.23524895526
96,26.016723875895956,16.235871755974518,9.780852119921448,13.80529814874622,,0.12982053856244377,7.639279286846826,367642.9319952142
97,26.166714007815724,16.333911158509917,9.83280284930582,13.85724887813059,,0.12733499327660117,7.618816424119433,362686.67854859127
98,26.31654485691219,16.432502635522038,9.884042221390164,13.908488250214935,,0.12486067431575668,7.5973711486858795,357775.3306774787
99,26.466165303723127,16.531648541869476,9.934516761853661,13.958962790678433,,0.12239788332677008,7.574837767758662,352912.5938150156
100,26.615524672209098,16.63135168956105,9.98417298264806,14.008619011472833,,0.11994692333402694,7.551112651336416,348102.0175485739
101,26.76457275529105,16.73161526102082,10.03295749427024,14.057403523095012,,0.11750810021108074,7.526094519959281,343346.9904978059
102,26.913259841140828,16.832442721530455,10.080817119610385,14.105263148435155,,0.11508172407932336,7.499684726412365,338650.7355917872
