date,season_sin,season_cos,solar_declination_rad,daylength_hrs,rbf_spring_equinox,rbf_summer_solstice,rbf_autumn_equinox,rbf_winter_solstice,temp_mean_C,temp_max_C,temp_min_C,humidity_pct,wind_speed_ms,rainfall_mm,radiation_MJm2,vpd_kPa,et0_mm,rainfall_7d_mm,rainfall_14d_mm,rainfall_21d_mm,rainfall_30d_mm,rainfall_45d_mm,et0_7d_mm,et0_14d_mm,moisture_balance_7d_mm,moisture_balance_14d_mm,precip_intensity_mm_hr,volume_change_lag1_Mm3,volume_change_lag2_Mm3,inflow_obstacle_m3,outflow_baptism_m3,net_inflow_m3,inflow_lag1_m3,inflow_lag2_m3,net_inflow_lag1_m3,net_inflow_lag2_m3,net_inflow_7d_ma_m3,level_m,volume_Mm3,level_change_m,volume_change_Mm3,volume_change_2d_Mm3,volume_change_3d_Mm3
2013-06-19,0.215477315047,-0.976508846197,0.408758290393,14.1629655542,6.25e-06,0.994099978045,2.10383575272e-06,1.52587890625e-21,28.1493055556,33.7,25.3,68.0069444444,5.39861111111,0,27.995,1.21986819316,7.62493542028,0,0,0,0,14.6666666667,49.9712412408,96.7069368792,-49.9712412408,-96.7069368792,0,-1.65967965368,-1.65997402597,602244.9,278346.78,323898.12,650926.2,667906.05,374302.2,388700.67,382549.711429,-210.115,4127.69414069,-0.005,-0.829729437231,-2.48940909091,-4.14938311688
2013-06-20,0.19864794288,-0.980070913143,0.408939733804,14.1640714034,4.78178915453e-06,0.998521719772,2.77431857497e-06,8.94506218293e-22,28.0354166667,32.4,24.7,66.75,3.59236111111,0,27.221,1.25942095697,6.62130504794,0,0,0,0,14.6666666667,49.3068863217,96.7035329466,-49.3068863217,-96.7035329466,0,-0.829729437231,-1.65967965368,633039.45,284542.88,348496.57,602244.9,650926.2,323898.12,374302.2,376108.617143,-210.12,4126.86448485,-0.005,-0.829655844165,-1.6593852814,-3.31906493507
2013-06-21,0.181759787591,-0.983342961339,0.408999999545,14.1644387558,3.64767267701e-06,1,3.64767267701e-06,5.22831434073e-22,28.2118055556,32.5,24.7,66.2847222222,4.14861111111,0,27.846,1.29021541847,6.88726989041,0,0,0,0,14.6666666667,49.0835824099,96.4529401042,-49.0835824099,-96.4529401042,0,-0.829655844165,-0.829729437231,578071.28,284550.35,293520.93,633039.45,602244.9,348496.57,323898.12,365319.295714,-210.13,4125.20539394,-0.00999999999999,-1.65909090907,-2.48874675324,-3.31847619047
2013-06-22,0.164817846657,-0.986324022532,0.40893906976,14.1640673558,2.77431857497e-06,0.998521719772,4.78178915453e-06,5.22831434073e-22,28.5034722222,34.3,25,64.4375,3.04166666667,0,27.838,1.38415060008,6.94907529084,0,0,0,0,14.6666666667,48.9471963089,97.9744384556,-48.9471963089,-97.9744384556,0,-1.65909090907,-0.829655844165,606582.23,281309,325273.23,578071.28,633039.45,293520.93,348496.57,354454.192857,-210.14,4123.5465974,-0.00999999999999,-1.65879653679,-3.31788744587,-4.14754329003
2013-06-23,0.147827133471,-0.989013214578,0.408756962503,14.1629574619,2.10383575272e-06,0.994099978045,6.25e-06,8.94506218293e-22,28.6458333333,33.8,25.4,57.9375,3.55694444444,0,26.455,1.65070894845,7.18016029354,0,0,0,0,14.6666666667,49.1694289442,98.6885450171,-49.1694289442,-98.6885450171,0,-1.65879653679,-1.65909090907,649611.48,278721.54,370889.94,606582.23,578071.28,325273.23,293520.93,346440.237143,-210.15,4121.88809524,-0.01,-1.65850216452,-3.31729870131,-4.97638961038
2013-06-24,0.130792675857,-0.991409741702,0.408453731736,14.1611098459,1.59067833123e-06,0.986773878434,8.14487913673e-06,1.52587890625e-21,28.0319444444,31.2,25,67.6388888889,5.90694444444,0,27.128,1.22550450027,6.88522871596,0,0,0,0,14.6666666667,49.4949675616,98.587811167,-49.4949675616,-98.587811167,0,-1.65850216452,-1.65879653679,593940.96,274117.77,319823.19,649611.48,606582.23,370889.94,325273.23,336600.597143,-210.16,4120.22988745,-0.00999999999999,-1.65820779221,-3.31670995672,-4.97550649352
2013-06-25,0.113719514586,-0.993512894734,0.408029467313,14.1585257909,1.19913459031e-06,0.976607953422,1.05828905109e-05,2.59520582239e-21,27.8777777778,32.7,25.1,70.2013888889,4.64861111111,0,26.461,1.11837575965,6.80797808528,0,0,0,0,14.6333333333,48.9559527442,98.455378268,-48.9559527442,-98.455378268,0,-1.65820779221,-1.65850216452,556068.9,270430.02,285638.88,593940.96,649611.48,319823.19,370889.94,323934.408571,-210.165,4119.40089394,-0.005,-0.828993506482,-2.48720129869,-4.1457034632
2013-06-26,0.0966127018812,-0.995322051316,0.407484294953,14.1552070888,9.01298252006e-07,0.963691217908,1.37100485901e-05,4.40087037112e-21,28.125,31.9,25.2,70.5208333333,3.61527777778,0,26.828,1.12242777958,6.3489997033,0,0,0,0,14.6333333333,47.6800170273,97.6512582681,-47.6800170273,-97.6512582681,0,-0.828993506482,-1.65820779221,538148.94,266379.39,271769.55,556068.9,593940.96,285638.88,319823.19,316487.47,-210.17,4118.57197403,-0.005,-0.828919913431,-1.65791341991,-3.31612121212
2013-06-27,0.0794772999236,-0.996836676089,0.406818376203,14.1511560354,6.75435929235e-07,0.94813587149,1.7708783035e-05,7.44081279546e-21,28.3659722222,32,25.2,66.2222222222,4.6,0,27.992,1.30423700805,6.9608427022,0,0,0,0,13.3,48.0195546815,97.3264410032,-48.0195546815,-97.3264410032,0,-0.828919913431,-0.828993506482,573604.91,268833.38,304771.53,538148.94,556068.9,271769.55,285638.88,310241.035714,-210.175,4117.74312771,-0.00500000000002,-0.82884632035,-1.65776623378,-2.48675974026
2013-06-28,0.0623183793543,-0.998056320853,0.406031908387,14.1463754252,5.04678520223e-07,0.930075675956,2.2806228551e-05,1.25434560368e-20,28.0631944444,31.3,25.4,68.8680555556,4.80486111111,0,27.503,1.1811027283,6.71645921275,0,0,0,0,13.3,47.8487440039,96.9323264138,-47.8487440039,-96.9323264138,0,-0.82884632035,-0.828919913431,538331.31,271548.09,266783.22,573604.91,538148.94,304771.53,271769.55,306421.362857,-210.18,4116.91435498,-0.005,-0.828772727269,-1.65761904762,-2.48653896105
2013-06-29,0.045141017774,-0.998980624694,0.405125124554,14.1408685446,3.75976339466e-07,0.909664040788,2.92841929398e-05,2.10828383038e-20,28.4215277778,32.8,26.3,71.4722222222,5.46388888889,0,23.677,1.10508089012,6.66651795477,0,0,0,0,0,47.5661866678,96.5133829767,-47.5661866678,-96.5133829767,0,-0.828772727269,-0.82884632035,562281.02,268839.27,293441.75,538331.31,573604.91,266783.22,304771.53,301874.008571,-210.19,4115.2570303,-0.00999999999999,-1.65732467533,-2.48609740259,-3.31494372294
2013-06-30,0.0279502982402,-0.999609314096,0.404098293404,14.1346391644,2.79268042952e-07,0.887071854993,3.7491091023e-05,3.53310037557e-20,28.2701388889,31.9,25.8,65.3611111111,4.73055555556,0,26.462,1.33006187775,6.94326805533,0,0,0,0,0,47.3292944296,96.4987233738,-47.3292944296,-96.4987233738,0,-1.65732467533,-0.828772727269,573210.74,268795.35,304415.39,562281.02,538331.31,293441.75,266783.22,292377.644286,-210.195,4114.42847835,-0.005,-0.828551948041,-2.48587662337,-3.31464935064
2013-07-01,0.0107513077635,-0.99994220302,0.402951719208,14.1276915307,2.06822126938e-07,0.862485108076,4.78561691193e-05,5.90334148352e-20,27.6194444444,30.6,25.3,62.3263888889,4.86111111111,0,26.888,1.39278493439,6.96416607953,0,0,0,0,0,47.4082317932,96.9031993548,-47.4082317932,-96.9031993548,0,-0.828551948041,-1.65732467533,610567.65,264258.45,346309.2,573210.74,562281.02,304415.39,293441.75,296161.36,-210.2,4113.6,-0.005,-0.82847835499,-1.65703030303,-3.31435497836
2013-07-02,-0.00645086419811,-0.999979192959,0.401685741721,14.1200303549,1.52717142946e-07,0.836102346429,6.09063836858e-05,9.83455850564e-20,27.7166666667,31.4,24.9,62.1527777778,4.79027777778,0,27.401,1.40716640086,7.12215467478,0,0,0,0,0,47.7224083827,96.6783611269,-47.7224083827,-96.6783611269,0,-0.82847835499,-0.828551948041,599000.4,256297.19,342703.21,610567.65,573210.74,346309.2,304415.39,304313.407143,-210.21,4111.94326407,-0.01,-1.65673593074,-2.48521428573,-3.31376623377
2013-07-03,-0.0236511272452,-0.999720272966,0.40030073608,14.1116608031,1.12432951945e-07,0.80813201366,7.7286337967e-05,1.63352905158e-19,28.1375,32.5,25,66.6805555556,4.63611111111,0,27.724,1.26957023732,7.04699424264,0,0,0,0,0,48.420402922,96.1004199493,-48.420402922,-96.1004199493,0,-1.65673593074,-0.82847835499,574613.7,262003.59,312610.11,599000.4,610567.65,342703.21,346309.2,310147.772857,-210.22,4110.28682251,-0.00999999999999,-1.65644155843,-3.31317748917,-4.14165584416
2013-07-04,-0.0408443915433,-0.999165519661,0.398797112691,14.1025884839,8.25304984454e-08,0.778789724475,9.77817211796e-05,2.70529038542e-19,28.6180555556,33,24.7,66.0972222222,4.63402777778,0,28.001,1.32834724873,7.08186046696,0,0,0,0,0,48.5414206868,96.5609753683,-48.5414206868,-96.5609753683,0,-1.65644155843,-1.65673593074,588969.06,266222.3,322746.76,574613.7,599000.4,312610.11,342703.21,312715.662857,-210.23,4108.63067532,-0.00999999999999,-1.65614718615,-3.31258874458,-4.96932467532
2013-07-05,-0.0580255693288,-0.998315097203,0.397175317112,14.0928194356,6.04018659163e-08,0.748295521659,0.000123346734804,4.46699994964e-19,28.25,33.3,25.1,64.5763888889,4.50138888889,0,28.027,1.35860267848,7.36311182251,0,0,0,0,0,49.1880732965,97.0368173004,-49.1880732965,-97.0368173004,0,-1.65614718615,-1.65644155843,575478.3,268640.06,306838.24,588969.06,574613.7,322746.76,312610.11,318437.808571,-210.24,4106.97482251,-0.01,-1.65585281386,-3.31200000001,-4.96844155843
2013-07-06,-0.0751895764148,-0.997169257247,0.395435829914,14.0823601131,4.407590861e-08,0.716871164437,0.00015513602858,7.35415938861e-19,27.8555555556,32.4,25,65.5277777778,4.39027777778,0,27.406,1.29210706673,7.03169331867,0,0,0,0,0,49.5532486604,97.1194353282,-49.5532486604,-97.1194353282,0,-1.65585281386,-1.65614718615,634556.55,265103.19,369453.36,575478.3,588969.06,306838.24,322746.76,329296.61,-210.255,4104.49159524,-0.015,-2.48322727272,-4.13908008658,-5.79522727273
2013-07-07,-0.0923313336954,-0.995728338865,0.393579166545,14.0712173726,3.20676566528e-08,0.684737494185,0.000194541703122,1.20716090216e-18,28.075,32.9,24.3,62.5208333333,3.32222222222,0,27.17,1.42288475181,6.72974892023,0,0,0,0,0,49.3397295253,96.6690239549,-49.3397295253,-96.6690239549,0,-2.48322727272,-1.65585281386,628274.25,261309.96,366964.29,634556.55,575478.3,369453.36,306838.24,338232.167143,-210.27,4102.0090303,-0.015,-2.48256493507,-4.96579220779,-6.62164502165
2013-07-08,-0.109445768649,-0.993992768447,0.391605877176,14.0593984575,2.32620619596e-08,0.652111920166,0.000243235964697,1.97566049474e-18,28.4743055556,34.1,25,61.9861111111,3.01458333333,0,27.068,1.47706134072,6.86296094792,0,0,0,0,0,49.2385243937,96.6467561869,-49.2385243937,-96.6467561869,0,-2.48256493507,-2.48322727272,560723.85,258442.11,302281.74,628274.25,634556.55,366964.29,369453.36,331942.53,-210.285,4099.52712771,-0.015,-2.4819025974,-4.96446753247,-7.44769480519
2013-07-09,-0.126527816839,-0.991963059577,0.389516546533,14.046910982,1.68245796865e-08,0.619206063817,0.000303220038217,3.22384759552e-18,27.9145833333,31.4,25.2,66.1458333333,5.20416666667,0,27.188,1.27331333496,6.95679391181,0,0,0,0,0,49.0731636307,96.7955720134,-49.0731636307,-96.7955720134,0,-2.4819025974,-2.48256493507,574887.84,252130.91,322756.93,560723.85,628274.25,302281.74,366964.29,329093.061429,-210.295,4097.87289394,-0.00999999999999,-1.65423376624,-4.13613636364,-6.61870129871
2013-07-10,-0.143572423412,-0.989639812879,0.387311793731,14.0337629147,1.21326388667e-08,0.58622359522,0.000376879954303,5.24507523167e-18,28.1555555556,31.6,25.9,66.2638888889,5.28125,0,26.536,1.28679708706,7.01011137123,0,0,0,0,0,49.0362807593,97.4566836813,-49.0362807593,-97.4566836813,0,-1.65423376624,-2.4819025974,581150.94,251613.41,329537.53,574887.84,560723.85,322756.93,302281.74,331511.264286,-210.31,4095.39209524,-0.015,-2.48079870129,-4.13503246753,-6.61693506493
2013-07-11,-0.160574544595,-0.987023715839,0.384992272086,14.0199625622,8.72331088493e-09,0.553358290004,0.000467049822216,8.50832308522e-18,29.2236111111,33.7,26.5,67.3888888889,5.86805555556,0,25.13,1.32327156383,7.32538730994,0,0,0,0,0,49.2798076023,97.8212282891,-49.2798076023,-97.8212282891,0,-2.48079870129,-1.65423376624,592689.93,255271.59,337418.34,581150.94,574887.84,329537.53,322756.93,333607.204286,-210.32,4093.7385974,-0.00999999999999,-1.6534978355,-4.13429653679,-5.78853030303
2013-07-12,-0.177529149187,-0.984115542601,0.382558668922,14.0055185516,6.25349003183e-09,0.520792329056,0.000577083179252,1.37610399668e-17,28.5701388889,32.4,26.1,68.2361111111,5.16041666667,0,25.498,1.24109132034,6.84513674322,0,0,0,0,0,48.761832523,97.9499058196,-48.761832523,-97.9499058196,0,-1.6534978355,-2.48079870129,569566.68,251066.84,318499.84,592689.93,581150.94,337418.34,329537.53,335273.147143,-210.335,4091.2589026,-0.015,-2.47969480521,-4.13319264071,-6.613991342
2013-07-13,-0.194431220048,-0.980916153741,0.380011705368,13.9904398128,4.46970237467e-09,0.488694857426,0.000710932965204,2.21908312861e-17,28.8944444444,33.5,26.1,67.4930555556,3.44166666667,0,25.541,1.29420150383,6.54411422929,0,0,0,0,0,48.2742534336,97.8275020941,-48.2742534336,-97.8275020941,0,-2.47969480521,-1.6534978355,589243.5,249868.8,339374.7,569566.68,592689.93,318499.84,337418.34,330976.195714,-210.35,4088.77987013,-0.015,-2.47903246753,-4.95872727274,-6.61222510824
2013-07-14,-0.211275755582,-0.97742649601,0.377352136144,13.9747355604,3.18529589126e-09,0.457220812689,0.00087324060389,3.56788558539e-17,29.1194444444,34.1,26.8,69.3472222222,3.97638888889,0,23.779,1.23635233251,6.58088317379,0,0,0,0,0,48.1253876872,97.4651172125,-48.1253876872,-97.4651172125,0,-2.47903246753,-2.47969480521,627739.2,251714.52,376024.68,589243.5,569566.68,339374.7,318499.84,332270.537143,-210.36,4087.12754978,-0.01,-1.65232034631,-4.13135281384,-6.61104761905
2013-07-15,-0.228057771222,-0.973647602054,0.374580749338,13.9584152759,2.26326803263e-09,0.426510027045,0.00106943457855,5.71956893355e-17,29.0159722222,33.2,25.9,69.7916666667,3.81458333333,0,26.825,1.21116579426,6.62568854753,0,0,0,0,0,47.8881152868,97.1266396805,-47.8881152868,-97.1266396805,0,-1.65232034631,-2.47903246753,568713.3,260063.64,308649.66,627739.2,589243.5,376024.68,339374.7,333180.24,-210.365,4086.3015,-0.005,-0.826049783544,-2.47837012986,-4.95740259739
2013-07-16,-0.244772300897,-0.969580590108,0.371698366172,13.9414886892,1.60338283264e-09,0.396686601706,0.00130583876021,9.141778834e-17,28.925,34.2,26.3,67.7708333333,4.35486111111,0,26.157,1.2854116109,7.13209859072,0,0,0,0,0,48.0634199657,97.1365835965,-48.0634199657,-97.1365835965,0,-0.826049783544,-1.65232034631,569039.07,261175.05,307864.02,568713.3,627739.2,308649.66,376024.68,331052.681429,-210.37,4085.47552381,-0.005,-0.825976190492,-1.65202597404,-3.30434632035
2013-07-17,-0.261414398511,-0.965226663666,0.368705840759,13.9239657599,1.13253987401e-09,0.367858546772,0.00158979058407,1.45684435004e-16,28.65,32.4,26,68.2222222222,5.66319444444,0,25.324,1.24739442317,6.90064888748,0,0,0,0,0,47.953957482,96.9902382413,-47.953957482,-96.9902382413,0,-0.825976190492,-0.826049783544,585967.82,257965.25,328002.57,569039.07,568713.3,307864.02,308649.66,330833.401429,-210.38,4083.82379221,-0.00999999999999,-1.65173160173,-2.47770779222,-3.30375757576
2013-07-18,-0.277979139399,-0.960587111125,0.365604059847,13.9058566591,7.97599376177e-10,0.340117674943,0.00192976896497,2.3147848425e-16,28.3583333333,32.4,26,63.9375,4.57638888889,0,26.743,1.39183782922,7.13066533591,0,0,0,0,0,47.7592355079,97.0390431102,-47.7592355079,-97.0390431102,0,-1.65173160173,-0.825976190492,577705.08,260225.37,317479.71,585967.82,569039.07,328002.57,307864.02,327985.025714,-210.39,4082.17235498,-0.00999999999999,-1.65143722942,-3.30316883115,-4.12914502164
2013-07-19,-0.294461621787,-0.955663305403,0.362393942562,13.8871717511,5.60055597216e-10,0.313539733158,0.00233553159638,3.66710324872e-16,28.9736111111,32.9,26.3,65.4027777778,5.51527777778,0,22.983,1.38374116109,6.8611540439,0,0,0,0,0,47.7752528086,96.5370853316,-47.7752528086,-96.5370853316,0,-1.65143722942,-1.65173160173,585355.37,257748.3,327607.07,577705.08,585967.82,317479.71,328002.57,329286.058571,-210.395,4081.34674675,-0.00500000000002,-0.825608225117,-2.47704545454,-4.12877705626
2013-07-20,-0.310856968244,-0.950456703535,0.359076440131,13.8679215747,3.92096088957e-10,0.288184752654,0.0028182609852,5.7922950759e-16,29.4236111111,33.1,27.3,68.5972222222,6.14652777778,0,22.271,1.28901743453,6.83193890533,0,0,0,0,0,48.0630774847,96.3373309183,-48.0630774847,-96.3373309183,0,-0.825608225117,-1.65143722942,609245.04,254514.15,354730.89,585355.37,577705.08,327607.07,317479.71,331479.8,-210.4,4080.52121212,-0.005,-0.825534632037,-1.65114285715,-3.30258008657
2013-07-21,-0.327160327122,-0.944968846236,0.355652535602,13.8481168252,2.73696290232e-10,0.264097595025,0.00339071823641,9.12206684016e-16,29.0638888889,32.3,27.2,68.7708333333,6.94930555556,0,21.98,1.25556574919,6.83701375713,0,0,0,0,0,48.319208068,96.4445957552,-48.319208068,-96.4445957552,0,-0.825534632037,-0.825608225117,639345.42,237811.58,401533.84,609245.04,585355.37,354730.89,327607.07,335123.965714,-210.41,4078.87036364,-0.00999999999999,-1.65084848485,-2.47638311688,-3.301991342
2013-07-22,-0.343366873996,-0.939201357453,0.35212324355,13.8277683365,1.90484807564e-10,0.241308669734,0.00406740321638,1.43235561343e-15,29.0368055556,33.2,26.7,69.1319444444,6.14097222222,2.3,22.774,1.23910716495,6.88197583468,2.3,2.3,2.3,2.3,2.3,48.5754953552,96.463610642,-46.2754953552,-94.163610642,1.36666666667,-1.65084848485,-0.825534632037,563860.8,229966.56,333894.24,639345.42,609245.04,401533.84,354730.89,338730.334286,-210.42,4077.21980952,-0.00999999999999,-1.65055411255,-3.3014025974,-4.12693722943
2013-07-23,-0.359471813088,-0.933155943878,0.348489609782,13.8068870635,1.3218032283e-10,0.219834797022,0.00486471929394,2.24245373035e-15,29.1868055556,34.5,26.5,69.9652777778,5.03541666667,0,25.286,1.21614314073,7.14025236457,2.3,2.3,2.3,2.3,2.3,48.583649129,96.6470690947,-46.283649129,-94.3470690947,0,-1.65055411255,-1.65084848485,552391.2,225780.48,326610.72,563860.8,639345.42,333894.24,401533.84,341408.434286,-210.43,4075.56954978,-0.01,-1.65025974027,-3.30081385282,-4.95166233767
2013-07-24,-0.375470378688,-0.926834394446,0.344752711021,13.7854840645,9.14509676333e-11,0.199680189479,0.00580114038538,3.5003474826e-15,29.2715277778,34.4,26.5,70.9375,5.15486111111,0,27.124,1.1825423803,7.31180863658,2.3,2.3,2.3,2.3,2.3,48.9948088781,96.9487663601,-46.6948088781,-94.6487663601,0,-1.65025974027,-1.65055411255,565884.42,221598.72,344285.7,552391.2,563860.8,326610.72,333894.24,343734.595714,-210.44,4073.91958442,-0.00999999999999,-1.64996536796,-3.30022510824,-4.95077922079
2013-07-25,-0.391357836561,-0.920238579805,0.340913654592,13.7635704842,6.30848150278e-11,0.180837525438,0.00689737752127,5.44770848628e-15,29.4395833333,33.8,27.1,70.0763888889,6.16388888889,0,24.456,1.22943138491,7.17244290664,2.3,2.3,2.3,2.3,2.3,49.0365864488,96.7958219568,-46.7365864488,-94.4958219568,0,-1.64996536796,-1.65025974027,577088.3,217416.96,359671.34,565884.42,552391.2,344285.7,326610.72,349761.971429,-210.45,4072.26991342,-0.00999999999999,-1.64967099567,-3.29963636363,-4.94989610391
2013-07-26,-0.407129485354,-0.913370451764,0.336973578089,13.7411575373,4.33886757143e-11,0.163289087883,0.00817654161395,8.45340336873e-15,29.3534722222,34.3,26.8,70.2152777778,5.68333333333,0,26.435,1.21766854641,7.41878800184,2.3,2.3,2.3,2.3,2.3,49.5942204068,97.3694732154,-47.2942204068,-95.0694732154,0,-1.64967099567,-1.64996536796,546312.45,213235.2,333077.25,577088.3,565884.42,359671.34,344285.7,350543.425714,-210.46,4070.6205368,-0.01,-1.64937662338,-3.29904761905,-4.94901298701
2013-07-27,-0.422780657983,-0.906232042711,0.332933649043,13.7182564923,2.97538375944e-11,0.147007943673,0.00966429854661,1.30786933556e-14,30.0132867133,34.4,27.5,67.3006993007,6.29020979021,0,23.548,1.38851032502,7.39647872933,2.3,2.3,2.3,2.3,2.3,50.1587602308,98.2218377154,-47.8587602308,-95.9218377154,0,-1.64937662338,-1.64967099567,570942.38,209053.44,361888.94,546312.45,577088.3,333077.25,359671.34,351566.004286,-210.47,4068.97145455,-0.00999999999999,-1.64908225108,-3.29845887446,-4.94812987013
2013-07-28,-0.438306723013,-0.898825465016,0.328795064571,13.6948786557,2.03434503537e-11,0.1319591394,0.0113890121394,2.01749354695e-14,29.6951388889,35.5,26.7,66.75,4.22847222222,0,26.155,1.38633609598,7.33103018362,2.3,2.3,2.3,2.3,2.3,50.6527766573,98.9719847253,-48.3527766573,-96.6719847253,0,-1.64908225108,-1.64937662338,593492.94,204871.68,388621.26,570942.38,546312.45,361888.94,333077.25,349721.35,-210.48,4067.32266667,-0.00999999999999,-1.64878787877,-3.29787012986,-4.94724675323
2013-07-29,-0.453703086031,-0.891152910406,0.324559051025,13.671035357,1.38682375068e-11,0.118100892165,0.0133818699905,3.10295146998e-14,30.24375,34.1,26.9,64.625,5.17847222222,0,26.81,1.52209744991,7.39995790771,0,2.3,2.3,2.3,2.3,51.1707587303,99.7462540854,-51.1707587303,-97.4462540854,0,-1.64878787877,-1.64908225108,521249.43,200685.6,320563.83,593492.94,570942.38,388621.26,361888.94,347817.005714,-210.495,4064.8500368,-0.015,-2.47262987014,-4.12141774892,-5.7705
